Node, Local Clustering Coefficient 
17519,0.4
18009,0.7
18434,0
18679,1.0
19198,1.0
19833,0.34545454545454546
20053,1.0
21360,0.2
2009,0.7333333333333333
1600,1.0
10102,0.6
1601,1.0
10893,0.5272727272727272
15786,0.6
17242,0.3241106719367589
1602,0.3333333333333333
8319,0
13628,0.5454545454545454
11359,1.0
2978,1.0
12936,1.0
14979,1.0
16277,1.0
18367,0.5164835164835165
1608,0.9
9440,0.11764705882352941
17834,1.0
1609,1.0
4703,1.0
1610,0.6785714285714286
8500,0.6785714285714286
15272,0.4393939393939394
15580,0.6111111111111112
16500,1.0
4510,0.3333333333333333
6746,1.0
7882,0.35714285714285715
17204,0.33157894736842103
17582,0.45454545454545453
20526,1.0
21213,0.4
2958,1.0
1612,1.0
10376,1.0
10801,1.0
14392,0.5238095238095238
14493,1.0
2331,0.4
2487,0.14285714285714285
3840,0.6666666666666666
5130,0.6666666666666666
6368,1.0
11331,0.15
18931,0.10256410256410256
11546,0.7
12827,0
15347,0.07272727272727272
15921,0.3333333333333333
16502,0
10692,0.13333333333333333
1615,0
1616,0.2857142857142857
3513,1.0
3745,0.3790849673202614
3834,0.5555555555555556
4229,0.5128205128205128
6212,0.27705627705627706
7357,0.6666666666666666
9399,1.0
9786,1.0
12584,0.2
13357,1.0
14116,1.0
16361,0.5555555555555556
16488,0.3333333333333333
19612,0.2727272727272727
20312,0.8222222222222222
21340,0.21637426900584794
2943,1.0
1617,0.7333333333333333
13639,1.0
14050,0.7333333333333333
1618,0.5333333333333333
2863,0.25274725274725274
6029,0.27472527472527475
9803,0.25
2931,0.3116883116883117
5590,1.0
10666,0.5
13507,1.0
13549,1.0
14232,0.16666666666666666
15498,0.1737891737891738
17958,1.0
18690,0.2222222222222222
19298,0.5604395604395604
20639,0.5751633986928104
1620,0.6666666666666666
10152,0.2857142857142857
12620,0.4
12238,1.0
1621,0.5
18723,0.2222222222222222
2940,0.13333333333333333
1622,0.6666666666666666
2942,0.4
1623,1.0
14955,1.0
1626,0
2003,0.047619047619047616
1627,0
1628,0.4
15538,0.3
1859,1.0
2433,0.3787878787878788
14474,0.4
20578,0
2583,0.4
5452,1.0
9395,0.5
13764,0.17777777777777778
14380,1.0
17781,0.6666666666666666
19016,0.6666666666666666
8373,1.0
1631,1.0
11112,0.2967032967032967
16902,0.21052631578947367
20864,0.2
4399,1.0
6021,0.6666666666666666
7539,1.0
12923,0.6
15387,0.7857142857142857
17828,0.45454545454545453
3480,1.0
11049,1.0
11712,0.4963768115942029
11753,0.5714285714285714
11754,1.0
13501,1.0
14905,1.0
15895,0.45454545454545453
16033,0.7424242424242424
18348,0.7857142857142857
2825,0.19047619047619047
6452,1.0
1635,1.0
16484,1.0
3726,1.0
1636,1.0
8562,0.7
12541,1.0
3013,0.5238095238095238
15586,0.6
18819,0.1
6542,0.7
20618,0.11734693877551021
3179,0.7142857142857143
4021,1.0
4159,0.4264705882352941
4202,1.0
4336,1.0
5564,0.9285714285714286
6406,0.33201581027667987
7012,0.6444444444444445
7132,0.6666666666666666
7264,0.8444444444444444
8070,0.4852941176470588
8234,1.0
9330,0.30735930735930733
9787,1.0
9862,0.9333333333333333
10771,1.0
10909,0.35833333333333334
10964,0.75
11076,0.6538461538461539
12576,0.5714285714285714
14793,0.75
15142,0.6818181818181818
17136,0.5263157894736842
18147,1.0
20260,0.3888888888888889
20457,1.0
21274,0.5833333333333334
8356,0.35714285714285715
1643,1.0
11606,0.35714285714285715
4852,0.35714285714285715
1644,0.3333333333333333
16947,0.18181818181818182
2454,0.26666666666666666
3054,0.26666666666666666
1646,1.0
19950,1.0
14547,0
1648,1.0
2427,1.0
9930,0.09090909090909091
14576,0.2875816993464052
16195,0.18181818181818182
18029,0.6
6045,1.0
1652,1.0
7289,1.0
11467,0.36363636363636365
16046,1.0
1653,1.0
4953,0.19696969696969696
1654,0.5714285714285714
6855,1.0
9518,1.0
12788,0.24175824175824176
15536,0.42857142857142855
17179,1.0
2718,1.0
1655,0.5777777777777777
3771,1.0
4568,0.5686274509803921
5927,0.12105263157894737
14035,1.0
15209,0.5686274509803921
4632,0.5
1656,0.3333333333333333
15217,0.19230769230769232
16118,0.3
14763,1.0
1657,1.0
1753,0.5
10224,1.0
19772,0.2727272727272727
1659,1.0
4570,0.5
1660,0.3333333333333333
10386,0.4
14926,1.0
17985,1.0
1661,1.0
2348,1.0
10982,0.34065934065934067
20015,1.0
17447,0.17777777777777778
1662,0
14369,0.3238095238095238
1663,1.0
17206,0.2916666666666667
4765,0.19047619047619047
5623,0.4909090909090909
8782,0.6666666666666666
9002,1.0
10092,0
10140,0.3088235294117647
10199,0.2
10629,0.1871345029239766
10683,0.1388888888888889
12026,0.8333333333333334
12093,1.0
12237,0.13333333333333333
12322,1.0
18462,1.0
19829,0.5714285714285714
20297,1.0
21124,0.4642857142857143
21334,0.4
1665,1.0
7337,1.0
1667,0.5
7703,0.5714285714285714
21072,0.19047619047619047
13168,0.18181818181818182
1668,1.0
19798,1.0
3386,0.3333333333333333
1671,0.16666666666666666
9327,0
16998,1.0
18130,0
8695,0.43137254901960786
1672,1.0
10114,1.0
11285,0.5897435897435898
19518,0.5238095238095238
1673,0.4
10339,1.0
14469,0.3463203463203463
1674,0
17658,0.5
9814,0.3333333333333333
1675,1.0
13911,0.25
20523,1.0
4073,0.5
1676,1.0
1677,1.0
10976,1.0
1678,1.0
14311,0.21428571428571427
17757,1.0
2257,0.8
4162,1.0
4224,1.0
6788,0.8
7464,1.0
8353,0.5047619047619047
10112,0.6363636363636364
10132,0.1839080459770115
10333,1.0
12486,0.8055555555555556
14472,1.0
14483,0.4142857142857143
15030,0.35
15332,1.0
17253,1.0
18959,0.5
1682,0
2136,0.3333333333333333
4174,1.0
5892,1.0
6123,1.0
6826,0.3333333333333333
11192,1.0
11690,0.3
12857,0.38095238095238093
12921,0.1388888888888889
15345,0.175
15534,1.0
15669,1.0
16695,0.8
16924,1.0
17128,0.21212121212121213
19702,1.0
19987,0.4
19988,0.3
20314,0.8333333333333334
4259,0.4696969696969697
11596,1.0
16002,1.0
14484,1.0
1688,0.8666666666666667
6653,1.0
8061,0.5238095238095238
19140,0.15911193339500462
21045,0.4222222222222222
6787,1.0
1689,1.0
1690,1.0
19671,0.10114942528735632
1691,1.0
12757,0.8928571428571429
3007,0.6666666666666666
1692,1.0
6495,1.0
16030,0.6666666666666666
1693,1.0
7837,1.0
1694,0
1695,1.0
6386,1.0
1845,0.5714285714285714
3216,0.75
3241,0.7142857142857143
4721,0.19230769230769232
5696,1.0
5799,1.0
5829,1.0
5885,0.25853658536585367
7485,0.5947712418300654
7889,1.0
9165,0.5555555555555556
9216,0.29445234708392604
9477,0.2895500725689405
10222,0.7222222222222222
10322,0.45811051693404636
10490,0.5277777777777778
11809,1.0
16333,0.6666666666666666
16591,1.0
18173,0.5384615384615384
19452,1.0
20083,0.37298387096774194
20826,0.26900584795321636
4318,1.0
1697,1.0
14575,0.35714285714285715
19050,1.0
1698,0.8333333333333334
5673,0.4666666666666667
16455,0.4117647058823529
1699,0.10526315789473684
2396,0.6666666666666666
2447,1.0
3094,1.0
3103,1.0
7848,0
9757,0.3333333333333333
9949,0.17142857142857143
10559,1.0
10628,0.13846153846153847
11030,1.0
15196,0.37777777777777777
16883,1.0
17830,0.16666666666666666
20144,0.09666666666666666
21053,0.26666666666666666
21264,0.6
1700,0.7777777777777778
2956,0.5238095238095238
21250,1.0
1702,0.42857142857142855
12534,0.23333333333333334
14111,0.3333333333333333
1703,1.0
8601,0.3333333333333333
5949,0.4725274725274725
1704,1.0
12345,0.4725274725274725
16148,0.5128205128205128
17312,0.75
19538,1.0
21348,1.0
17093,0.15441176470588236
1705,0
1706,0
2977,0.13852813852813853
9839,1.0
2168,0.2647058823529412
2246,0.6666666666666666
2370,0.5238095238095238
2490,0.45454545454545453
2986,0.34285714285714286
4179,0.3333333333333333
4546,0.16363636363636364
5013,1.0
5351,1.0
6185,0.1830065359477124
6719,0.3333333333333333
7786,1.0
8691,0.4666666666666667
9037,0.8333333333333334
11373,0.48366013071895425
11930,0.7
12407,0.5333333333333333
12797,0.21904761904761905
15349,0.4909090909090909
15803,0.22380952380952382
15836,1.0
16622,1.0
16821,0.6666666666666666
17007,0.4444444444444444
17570,1.0
17916,0.16911764705882354
18184,0.2087912087912088
18786,1.0
20151,0.13405797101449277
20275,0.4222222222222222
20573,1.0
20593,0.12681159420289856
20857,0.32142857142857145
20951,0.25274725274725274
1711,1.0
8161,0.15555555555555556
3886,0.3787878787878788
1712,0.20952380952380953
4997,0.38461538461538464
5953,0.6
6905,1.0
9869,0.7333333333333333
9877,0.6666666666666666
10721,0.6666666666666666
14144,0.6785714285714286
15725,0.6
15952,1.0
20095,0.16666666666666666
20635,0.6666666666666666
21123,0.18947368421052632
2314,0.9333333333333333
1713,1.0
2653,0.9333333333333333
18855,0.9333333333333333
20368,1.0
2358,1.0
3093,0.23931623931623933
5700,1.0
6315,0.696969696969697
7428,1.0
11016,1.0
11032,1.0
13579,0.3522167487684729
15309,0.696969696969697
17391,0.8571428571428571
18010,0.9285714285714286
20597,0.4142857142857143
21162,0.20307692307692307
2567,0.5333333333333333
3328,0.4666666666666667
18883,1.0
11817,1.0
1721,1.0
6213,1.0
12588,0.27076923076923076
18472,1.0
3797,1.0
10347,1.0
21046,0.3333333333333333
1724,1.0
3855,1.0
1726,1.0
5398,0.2777777777777778
3678,0.16374269005847952
1727,0.4666666666666667
4432,0
12836,0.3333333333333333
21152,0.12121212121212122
10647,0.17478991596638654
1728,1.0
17858,0.6
18524,0.20261437908496732
20254,0.3333333333333333
9433,1.0
9583,1.0
9731,1.0
10549,0.8
10882,0.2087912087912088
4723,0.5098039215686274
1730,0.47794117647058826
4853,1.0
5205,1.0
6909,1.0
7869,1.0
8671,0.4666666666666667
11130,1.0
11766,0.3076923076923077
14711,0.2966666666666667
16670,0.4666666666666667
17579,0.8214285714285714
17681,1.0
18965,0.3088235294117647
6684,0.32748538011695905
1731,1.0
16343,0.3333333333333333
4169,0.6666666666666666
1733,1.0
4963,1.0
5394,1.0
7588,1.0
10409,0.3956043956043956
15651,1.0
3206,0.054945054945054944
1734,0
1735,0.6
4061,1.0
8567,1.0
8994,0.42857142857142855
9834,0.26666666666666666
15548,0.14285714285714285
1736,1.0
18783,0.08974358974358974
8658,0.8214285714285714
19616,0.5333333333333333
1738,0.22105263157894736
5258,0.5333333333333333
7809,0.38095238095238093
8218,1.0
9257,0.5333333333333333
11086,1.0
14398,0.6
14466,0.3416666666666667
15399,0.5333333333333333
16964,0.29523809523809524
16986,1.0
17605,1.0
19600,1.0
8226,0.2222222222222222
12780,1.0
13005,0.19202898550724637
1742,1.0
13505,1.0
15550,0.4666666666666667
2464,0.7142857142857143
6556,1.0
6850,1.0
8709,0.41904761904761906
13595,0.5384615384615384
2016,0.7
7623,0.11428571428571428
10748,0.7777777777777778
12538,1.0
12938,1.0
13891,1.0
13900,0.46153846153846156
15175,0.7
2914,0.3333333333333333
1746,0.3055555555555556
4163,0.4642857142857143
5369,1.0
5731,1.0
5753,0.16666666666666666
8224,0
9870,1.0
12099,0.37777777777777777
16569,1.0
1747,0.7272727272727273
4362,0.10869565217391304
8510,0.7272727272727273
9291,0.5666666666666667
16402,0.3593073593073593
18347,0.31601731601731603
1748,1.0
2675,0.5
1750,0
2212,0.5
1751,0.9090909090909091
7039,1.0
7446,0.9090909090909091
10430,1.0
12262,0.9090909090909091
13771,1.0
15699,0.9090909090909091
15849,1.0
15852,0.7142857142857143
17722,1.0
19722,1.0
18939,0.5454545454545454
8412,1.0
3527,0.21904761904761905
1754,1.0
8587,0.4230769230769231
12947,0.1
16827,0.16883116883116883
18337,0.18128654970760233
1756,0
12433,0.2426470588235294
4144,1.0
1759,0.6
7523,1.0
8551,1.0
12516,1.0
1760,1.0
20486,1.0
2027,1.0
2338,1.0
2345,0.6666666666666666
2360,1.0
5435,1.0
6249,0.225
6355,0.2
7207,0.42857142857142855
8060,1.0
8879,0.3
9942,1.0
10441,0.3333333333333333
10597,0.19230769230769232
12480,1.0
13312,0.7222222222222222
13453,0.5238095238095238
16197,1.0
16858,1.0
18390,1.0
18424,0.39285714285714285
19912,1.0
20071,0.8
4450,1.0
1764,1.0
20818,1.0
2406,0.14736842105263157
1765,0.19444444444444445
7920,0.38095238095238093
10121,0.1
14622,0.3333333333333333
16869,1.0
19374,1.0
1766,1.0
2024,1.0
1767,1.0
2330,1.0
16403,0.35555555555555557
17782,0.4
1768,0
9620,1.0
9640,0
17350,0.5
19931,0
2132,0.15384615384615385
3557,1.0
3927,1.0
4569,0.12424242424242424
6170,1.0
7585,0.6909090909090909
7805,1.0
9851,1.0
9859,1.0
11491,0.5111111111111111
13253,1.0
14577,1.0
15567,1.0
20258,0.150997150997151
20264,1.0
1813,0.5238095238095238
1771,0.42857142857142855
2527,1.0
6133,0.2857142857142857
6502,1.0
10191,1.0
14684,0.6666666666666666
18540,0.12121212121212122
21034,1.0
2510,0.47953216374269003
1772,1.0
4804,1.0
6154,1.0
19304,1.0
20044,1.0
1774,0.8681318681318682
5686,1.0
6038,1.0
6815,1.0
8471,0.5108225108225108
8583,0.8681318681318682
9007,1.0
10063,1.0
11328,0.675
17633,1.0
18208,1.0
18458,0.5108225108225108
19417,1.0
19991,1.0
6877,1.0
1775,1.0
20259,0.3
4871,0.4222222222222222
1776,0.7333333333333333
6507,0.42857142857142855
6860,1.0
7000,0.7333333333333333
9452,0.31868131868131866
11433,1.0
6749,0.6666666666666666
1780,0.3333333333333333
7447,0.15833333333333333
7231,0.45454545454545453
1781,1.0
17856,1.0
19605,1.0
19737,1.0
1782,1.0
8590,0.5
17278,0.1568627450980392
3565,1.0
1783,0.8095238095238095
5784,0.5357142857142857
6332,0.28104575163398693
13694,1.0
17145,0.5714285714285714
1784,1.0
20157,1.0
2227,1.0
1785,1.0
13452,0.1724137931034483
13725,1.0
20160,1.0
1786,1.0
7338,0.42857142857142855
7639,1.0
17733,1.0
18637,0.3333333333333333
19366,0.4666666666666667
1927,1.0
1789,1.0
3432,0.42424242424242425
4265,1.0
18916,1.0
20204,0.509090909090909
4156,1.0
1790,1.0
6041,1.0
13913,0.8666666666666667
15566,1.0
16968,0.8666666666666667
17078,0.8222222222222222
8681,0.12648221343873517
1792,1.0
9654,1.0
1793,1.0
21326,0.18181818181818182
2891,0.3333333333333333
1795,0.1388888888888889
5389,0.3
5434,1.0
12593,0.06050420168067227
14554,1.0
17228,0.10476190476190476
4247,1.0
1796,1.0
13884,1.0
16329,1.0
19617,1.0
4022,0.3526315789473684
6413,0.5512820512820513
6760,0.4444444444444444
8712,0.3333333333333333
8794,1.0
8995,0.17597402597402598
9473,0.4
11350,1.0
15040,1.0
18745,1.0
19219,0.3333333333333333
21022,1.0
1798,1.0
1799,0.3111111111111111
17808,0.19444444444444445
17853,0.3333333333333333
4213,0.24444444444444444
6725,0.4666666666666667
7578,1.0
4314,0.31601731601731603
8956,0.16339869281045752
9505,0.4722222222222222
16757,0.5818181818181818
19484,0.46153846153846156
20074,1.0
1802,0
1804,0.6666666666666666
1805,0
1806,0.8571428571428571
7454,0.5256410256410257
11119,0.44166666666666665
3587,1.0
1807,1.0
3706,0.48717948717948717
7218,1.0
18547,0.6666666666666666
2225,0.6666666666666666
1808,0.6666666666666666
5898,1.0
7674,0.8928571428571429
8469,1.0
12227,0.509090909090909
16863,1.0
19271,1.0
4148,1.0
1809,1.0
7329,0.26666666666666666
14849,1.0
11110,0.308300395256917
15735,0.9047619047619048
1815,1.0
3259,1.0
13015,0.3
19424,1.0
20788,0.3464052287581699
5827,1.0
17215,1.0
18407,0.3484848484848485
19234,1.0
1818,1.0
19620,0.5
5604,0
9145,1.0
1820,0.5714285714285714
12143,1.0
13864,0.5714285714285714
16052,0.42857142857142855
18302,1.0
3920,0.43956043956043955
1823,1.0
8834,0.42857142857142855
11562,1.0
3200,1.0
18910,0.55
20898,1.0
1825,0.5333333333333333
6591,0.4
9313,0.47619047619047616
14301,0.4444444444444444
3613,0.7
4829,1.0
5858,1.0
16667,1.0
2305,0.3333333333333333
1827,0.23809523809523808
6275,0.6153846153846154
1828,1.0
6504,0.5714285714285714
7759,1.0
1829,1.0
17190,1.0
3631,0.6666666666666666
1830,1.0
6607,1.0
18985,0.21428571428571427
1953,0.45454545454545453
1831,1.0
6783,1.0
7782,0.37777777777777777
16886,1.0
20988,1.0
4622,0.6428571428571429
1832,0.4
12082,1.0
15234,1.0
19548,1.0
1947,0.3111111111111111
1833,1.0
6999,0.7333333333333333
9885,1.0
12012,1.0
20013,1.0
8050,0.5
1834,1.0
19723,0.14285714285714285
3661,0.2878787878787879
1835,1.0
9513,0.6666666666666666
2999,0.20952380952380953
1836,1.0
8548,0.301994301994302
1926,0.4
1838,0.4
3497,0.2222222222222222
15362,0.6666666666666666
16253,0.8333333333333334
3836,0.5714285714285714
6312,0.4725274725274725
12734,1.0
15979,1.0
16036,1.0
16241,0.4444444444444444
19077,1.0
1840,1.0
13577,1.0
20533,1.0
21035,1.0
1841,1.0
15797,0.5714285714285714
20252,0.8666666666666667
1842,1.0
1843,0.4852941176470588
4680,1.0
12166,0.46554621848739497
16686,1.0
20008,1.0
1844,1.0
9868,1.0
11895,1.0
12789,0.6
14829,1.0
17180,1.0
20014,1.0
5229,0.3333333333333333
6177,1.0
9432,1.0
2245,1.0
2294,1.0
2482,1.0
4490,1.0
4475,0.4117647058823529
4561,0.8166666666666667
8331,0.30049261083743845
9493,0.7843137254901961
15551,0.3178294573643411
16905,0.7132352941176471
19362,0.41711229946524064
3351,0.4
1848,1.0
8024,1.0
13196,0.23076923076923078
6552,0.25274725274725274
3249,1.0
1850,1.0
3824,1.0
10264,1.0
10337,1.0
18933,1.0
20561,1.0
1853,0.2545454545454545
7556,0.1388888888888889
8795,0.5
10817,0.8333333333333334
15499,0.2857142857142857
16896,1.0
6540,0
12708,0.3333333333333333
13665,1.0
14375,0.6
1856,1.0
14535,0.5428571428571428
1858,0.4666666666666667
18459,1.0
1860,0
1861,0.3333333333333333
9069,0.42424242424242425
7859,0.4817204301075269
8031,0.34135060129509714
8969,0.8523809523809524
11025,0.8523809523809524
12444,0.23003701745108407
20909,0.6022727272727273
1863,1.0
17683,0.3333333333333333
14874,0.3090909090909091
1866,1.0
3213,0.3333333333333333
4731,1.0
5950,1.0
7372,1.0
11005,0.6666666666666666
18781,0.4
20062,0.14545454545454545
20246,0.5
20839,1.0
4734,0.2222222222222222
1868,1.0
2410,0.5714285714285714
1869,0.2777777777777778
8187,0.3333333333333333
8739,0.6
9234,0.4
9239,0.5
11410,1.0
21347,0.6666666666666666
1870,0.3333333333333333
10426,0.1111111111111111
16008,0.26666666666666666
16797,0.6666666666666666
10991,0.4
1871,1.0
13328,0.44871794871794873
21308,0.44871794871794873
1872,0
11649,0.24761904761904763
12575,0.7
1874,1.0
19155,0.8
7603,0.18181818181818182
1875,1.0
1876,0.4
5870,1.0
9820,0.14285714285714285
9860,0.4666666666666667
10590,0.18181818181818182
4161,0.2
1878,0
1879,0.5714285714285714
3990,0.6
8392,0.3137254901960784
10894,1.0
18979,1.0
1880,0.6666666666666666
8758,0.5
15558,1.0
1881,1.0
7088,1.0
11950,1.0
14434,1.0
15226,0.4444444444444444
8064,0.5
12275,1.0
15887,1.0
1883,1.0
3008,0.8611111111111112
1885,0.8611111111111112
6847,0.46153846153846156
16495,0.8611111111111112
21280,0.8611111111111112
1887,0.6666666666666666
2574,0.5238095238095238
1888,0.8
5831,0.6111111111111112
18037,0.5272727272727272
18084,1.0
2067,0
1890,0.5
2684,0
10375,0.5333333333333333
10701,0.46153846153846156
19880,0.46153846153846156
1891,0.7333333333333333
16106,1.0
20122,1.0
1892,0.3333333333333333
4407,0.15555555555555556
13098,0.25
19209,0.6666666666666666
20931,0.08615384615384615
4431,0.7012987012987013
1893,1.0
5848,0.58
6841,0.6493506493506493
9704,1.0
10831,0.7157894736842105
12084,0.7012987012987013
12707,0.7012987012987013
14758,0.8681318681318682
15012,0.6600790513833992
17152,0.8431372549019608
18413,0.6123188405797102
1894,0
20111,0.2736842105263158
1895,0
8198,1.0
1896,1.0
9066,1.0
11090,1.0
16243,1.0
6762,0.13636363636363635
1897,0.3333333333333333
9967,1.0
16698,0.4
5203,1.0
1898,1.0
12041,1.0
1899,0.3
14153,0
18058,0.6666666666666666
9157,0.32142857142857145
1900,1.0
10711,0.2777777777777778
20794,0.3333333333333333
2750,0.2
2774,0
4812,0.3333333333333333
9740,0.3333333333333333
10613,0.45454545454545453
11735,0
12498,1.0
17356,0.5
19760,0
2122,1.0
1904,1.0
3308,0.6212121212121212
6377,1.0
15706,1.0
17935,1.0
2631,1.0
8762,1.0
12851,0.3333333333333333
1906,1.0
12773,1.0
1907,1.0
18907,1.0
4795,0.6
1908,1.0
6941,0.4093567251461988
1909,1.0
12293,1.0
14206,1.0
20276,0
1913,1.0
20141,0.2875816993464052
1924,1.0
1914,0.9
3874,0.6
10368,0.9
21065,0
1916,0
1917,0.6666666666666666
12212,1.0
6688,0.39285714285714285
7143,0.4
8325,0.3076923076923077
8859,1.0
9900,1.0
18089,1.0
4999,1.0
18496,0.4444444444444444
1920,0
12387,0.4
1921,1.0
13178,1.0
1922,0.21428571428571427
11935,0.3333333333333333
12065,0.4
18128,1.0
1923,1.0
4057,0.8095238095238095
9279,1.0
14200,0.4666666666666667
1925,1.0
18063,0.13725490196078433
12419,0.2833333333333333
16528,0.41304347826086957
19438,0.6538461538461539
2395,0.5277777777777778
2767,0.5
3971,1.0
4846,1.0
5682,0.42857142857142855
6268,0.39285714285714285
6436,1.0
7362,1.0
7365,0.4666666666666667
7433,1.0
8838,1.0
9173,0.5272727272727272
9406,0.4642857142857143
11146,1.0
11670,0.8
12505,0.5
13962,1.0
14748,0.4696969696969697
16422,1.0
16826,1.0
19720,1.0
19738,1.0
19820,1.0
1932,0.5
3623,0.4166666666666667
7073,0.9333333333333333
1978,0.8666666666666667
1933,0.3523809523809524
5179,0.6666666666666666
5180,0.3939393939393939
5367,0.4
6251,1.0
6252,0.6
6837,1.0
7460,1.0
9748,1.0
9811,0.5272727272727272
10109,1.0
10619,1.0
16745,0.5272727272727272
17108,1.0
2192,0.6442687747035574
2266,0.6374269005847953
2938,0.738562091503268
3923,0.3484848484848485
4489,0.44507575757575757
5875,1.0
6888,1.0
7427,1.0
7695,1.0
8666,0.6374269005847953
11122,1.0
12022,0.42857142857142855
12639,1.0
12686,0.8761904761904762
14300,1.0
14862,1.0
14897,0.38095238095238093
14992,0.3190883190883191
15085,1.0
15747,1.0
15966,1.0
17068,1.0
17324,0.25
18274,1.0
19386,0.4083333333333333
19404,1.0
20063,1.0
20355,1.0
20433,0.2953846153846154
20621,1.0
3829,1.0
1936,1.0
5204,1.0
5795,0.7948717948717948
9501,0.5416666666666666
13523,1.0
14205,0.6373626373626373
16392,1.0
17973,1.0
20371,0.3238095238095238
3876,0.2
1937,1.0
7635,1.0
1938,1.0
10586,0.48484848484848486
12200,0.6
14848,1.0
5275,0.1206896551724138
1939,0.4666666666666667
9550,0.1619047619047619
1940,0.1925133689839572
2821,1.0
3458,0.3
3466,0.26666666666666666
3869,1.0
4218,1.0
4779,0.8333333333333334
6709,1.0
6720,0.7272727272727273
9565,0.7631578947368421
10530,1.0
10686,0.10662717512032581
10876,0.5714285714285714
11257,1.0
12477,1.0
12852,0.4444444444444444
13183,0.4857142857142857
14422,1.0
15199,1.0
15228,0.43655913978494626
16223,0.4727272727272727
16462,1.0
17441,0.2644927536231884
19289,0.4857142857142857
19674,0.7272727272727273
19813,0.9333333333333333
19841,0.7272727272727273
20408,1.0
6058,1.0
7993,1.0
11460,1.0
12837,1.0
14120,1.0
11650,0.1388888888888889
1943,1.0
2960,1.0
1945,1.0
16020,1.0
2420,1.0
4638,1.0
19242,0
1948,1.0
4135,1.0
6276,1.0
7342,0.477124183006536
15969,0.7362637362637363
19203,0.6833333333333333
19618,0.6833333333333333
20215,1.0
13395,0.24444444444444444
17413,0.22727272727272727
2674,0.5163398692810458
2913,1.0
3657,0.23636363636363636
4573,1.0
10391,0.9272727272727272
13258,0.4666666666666667
15721,0.5083333333333333
17772,1.0
18305,0.5238095238095238
20574,1.0
20990,1.0
21175,0.18330308529945555
16472,0.7555555555555555
1955,0.6666666666666666
10796,1.0
8615,0.7222222222222222
1957,1.0
10414,0.8571428571428571
11999,1.0
12187,0.3333333333333333
12525,0.8571428571428571
1958,1.0
12208,1.0
12567,1.0
13511,0.6727272727272727
3555,1.0
11486,0.3333333333333333
16532,0.1111111111111111
18600,1.0
1960,1.0
16666,0.2
1961,0.6666666666666666
18976,0.3333333333333333
2002,0.3333333333333333
1964,0.6666666666666666
4989,0.3333333333333333
1965,1.0
19970,0.2
2445,0.8333333333333334
6417,1.0
7081,0.9
7712,0.34057971014492755
8769,1.0
11266,0.8
12502,1.0
2885,1.0
3495,1.0
10670,0.15343915343915343
15433,1.0
5845,1.0
17425,1.0
18200,1.0
3490,1.0
1970,1.0
13917,0.4725274725274725
3112,0.6666666666666666
1971,0.3333333333333333
6660,0.6666666666666666
10051,0.3333333333333333
19736,1.0
18908,1.0
1973,1.0
9571,0.31932773109243695
1974,1.0
15333,0.3333333333333333
1975,0.3333333333333333
12087,0.3333333333333333
15117,0.3333333333333333
2371,1.0
1979,0.08974358974358974
4565,0.6666666666666666
8689,0
9306,0.3333333333333333
12245,1.0
15837,0
15864,0
16944,0.6666666666666666
6327,0.3333333333333333
11899,0.47619047619047616
14832,0.2545454545454545
16202,1.0
16520,1.0
6407,1.0
1982,1.0
6586,0.2
9046,0.6666666666666666
9082,0.6666666666666666
1983,1.0
15306,0.8666666666666667
1985,0
4146,1.0
1986,0.6111111111111112
7071,1.0
7443,0.6111111111111112
12783,1.0
18030,0.7142857142857143
3573,1.0
1987,1.0
11523,0.4666666666666667
5701,1.0
8265,1.0
10336,0.2964426877470356
14213,1.0
1989,1.0
18512,1.0
4862,0.6
1990,1.0
6431,0.3333333333333333
19504,1.0
2549,1.0
4621,0.5555555555555556
9680,0.5555555555555556
9961,1.0
13442,0.15579710144927536
14917,0.3
10547,1.0
1993,1.0
1994,1.0
11700,1.0
2298,0.2545454545454545
5896,0.5333333333333333
12125,0.3333333333333333
1996,0
2389,0.4166666666666667
6445,1.0
9808,0.23636363636363636
16630,1.0
19168,0.6
2001,1.0
2499,0
3032,0
5854,0
11462,0.12380952380952381
16035,0.14492753623188406
6732,1.0
2004,0.4
12414,0.3333333333333333
15502,1.0
19695,0.42857142857142855
5980,1.0
2005,1.0
10739,0.7
2008,1.0
9350,1.0
9746,0.37701149425287356
11318,0.38562091503267976
16069,1.0
14664,1.0
8836,1.0
2010,1.0
14391,1.0
2012,1.0
2461,1.0
3582,1.0
11592,1.0
15530,0.3333333333333333
2014,0
2015,1.0
14749,0.25
10043,1.0
2017,1.0
20028,0.4642857142857143
2018,1.0
7551,0.6111111111111112
8639,0.47058823529411764
13084,1.0
16004,1.0
2019,1.0
9404,0.5454545454545454
16694,1.0
2020,1.0
3160,0.7714285714285715
5936,0.7714285714285715
5985,0.7714285714285715
6416,0.7714285714285715
10379,1.0
12209,0.7714285714285715
14939,1.0
15717,0.6274509803921569
19035,1.0
12485,0.25
2022,0
5504,0.42857142857142855
2023,1.0
6462,1.0
8643,0.4666666666666667
15863,0.38181818181818183
2025,1.0
15981,0.39285714285714285
16459,0.3333333333333333
2263,0.3333333333333333
2028,1.0
21109,1.0
2029,1.0
15061,0.5714285714285714
2031,0.2545454545454545
3628,0.8333333333333334
3743,0.8333333333333334
7295,1.0
12621,0.8333333333333334
13280,1.0
15297,1.0
15640,0.4666666666666667
19593,0.8333333333333334
2628,0.4
